# OpenSignals Text File Format
# {"98:D3:31:B2:10:CE": {"sensor": ["EDABIT", "ECGBIT"], "device name": "98:D3:31:B2:10:CE", "column": ["nSeq", "I1", "I2", "I3", "I4", "A2", "A3"], "sync interval": 2, "time": "13:35:1.838", "comments": "", "device connection": "BTH98:D3:31:B2:10:CE", "channels": [2, 3], "keywords": "", "convertedValues": 0, "mode": 0, "digital IO": [0, 0, 0, 0, 1, 1, 1, 1], "firmware version": 771, "device": "bitalino", "position": 0, "sampling rate": 100, "label": ["A2", "A3"], "resolution": [4, 1, 1, 1, 1, 10, 10], "date": "2018-4-10", "special": [{}, {}]}}
# EndOfHeader
15	0	0	0	0	940	551	
0	0	0	0	0	940	560	
1	0	0	0	0	940	564	
2	0	0	0	0	940	563	
3	0	0	0	0	940	548	
4	0	0	0	0	940	534	
5	0	0	0	0	940	524	
6	0	0	0	0	940	516	
7	0	0	0	0	940	515	
8	0	0	0	0	940	513	
9	0	0	0	0	940	512	
10	0	0	0	0	940	512	
11	0	0	0	0	940	511	
12	0	0	0	0	940	511	
13	0	0	0	0	940	511	
14	0	0	0	0	940	511	
15	0	0	0	0	940	513	
0	0	0	0	0	940	515	
1	0	0	0	0	940	513	
2	0	0	0	0	940	515	
3	0	0	0	0	940	518	
4	0	0	0	0	940	518	
5	0	0	0	0	940	519	
6	0	0	0	0	940	519	
7	0	0	0	0	940	519	
8	0	0	0	0	940	519	
9	0	0	0	0	940	521	
10	0	0	0	0	940	521	
11	0	0	0	0	939	523	
12	0	0	0	0	939	524	
13	0	0	0	0	939	524	
14	0	0	0	0	939	524	
15	0	0	0	0	939	524	
0	0	0	0	0	939	524	
1	0	0	0	0	939	524	
2	0	0	0	0	939	522	
3	0	0	0	0	939	536	
4	0	0	0	0	939	542	
5	0	0	0	0	939	539	
6	0	0	0	0	939	534	
7	0	0	0	0	939	524	
8	0	0	0	0	939	523	
9	0	0	0	0	939	524	
10	0	0	0	0	939	524	
11	0	0	0	0	939	524	
12	0	0	0	0	939	523	
13	0	0	0	0	939	523	
14	0	0	0	0	939	518	
15	0	0	0	0	938	462	
0	0	0	0	0	938	480	
1	0	0	0	0	938	718	
2	0	0	0	0	938	643	
3	0	0	0	0	938	379	
4	0	0	0	0	937	451	
5	0	0	0	0	937	492	
6	0	0	0	0	937	536	
7	0	0	0	0	937	519	
8	0	0	0	0	937	527	
9	0	0	0	0	937	529	
10	0	0	0	0	937	529	
11	0	0	0	0	937	531	
12	0	0	0	0	937	534	
13	0	0	0	0	937	535	
14	0	0	0	0	937	536	
15	0	0	0	0	937	536	
0	0	0	0	0	937	536	
1	0	0	0	0	937	539	
2	0	0	0	0	937	539	
3	0	0	0	0	937	540	
4	0	0	0	0	937	545	
5	0	0	0	0	937	551	
6	0	0	0	0	937	556	
7	0	0	0	0	937	564	
8	0	0	0	0	937	572	
9	0	0	0	0	936	575	
10	0	0	0	0	936	568	
11	0	0	0	0	936	551	
12	0	0	0	0	936	539	
13	0	0	0	0	936	530	
14	0	0	0	0	936	524	
15	0	0	0	0	936	521	
0	0	0	0	0	936	519	
1	0	0	0	0	936	518	
2	0	0	0	0	936	516	
3	0	0	0	0	936	515	
4	0	0	0	0	936	515	
5	0	0	0	0	935	515	
6	0	0	0	0	935	515	
7	0	0	0	0	935	515	
8	0	0	0	0	935	516	
9	0	0	0	0	935	516	
10	0	0	0	0	935	518	
11	0	0	0	0	935	519	
12	0	0	0	0	935	521	
13	0	0	0	0	935	524	
14	0	0	0	0	935	524	
15	0	0	0	0	935	524	
0	0	0	0	0	935	524	
1	0	0	0	0	935	524	
2	0	0	0	0	935	524	
3	0	0	0	0	935	524	
4	0	0	0	0	935	524	
5	0	0	0	0	935	524	
6	0	0	0	0	935	524	
7	0	0	0	0	935	523	
8	0	0	0	0	935	526	
9	0	0	0	0	935	523	
10	0	0	0	0	935	526	
11	0	0	0	0	935	540	
12	0	0	0	0	935	537	
13	0	0	0	0	935	536	
14	0	0	0	0	935	531	
15	0	0	0	0	935	524	
0	0	0	0	0	935	526	
1	0	0	0	0	935	524	
2	0	0	0	0	935	524	
3	0	0	0	0	935	526	
4	0	0	0	0	935	527	
5	0	0	0	0	935	527	
6	0	0	0	0	935	507	
7	0	0	0	0	935	449	
8	0	0	0	0	935	540	
9	0	0	0	0	935	785	
10	0	0	0	0	935	502	
11	0	0	0	0	935	397	
12	0	0	0	0	935	455	
13	0	0	0	0	935	515	
14	0	0	0	0	935	536	
15	0	0	0	0	935	524	
0	0	0	0	0	935	534	
1	0	0	0	0	935	536	
2	0	0	0	0	935	536	
3	0	0	0	0	935	540	
4	0	0	0	0	935	540	
5	0	0	0	0	935	541	
6	0	0	0	0	935	542	
7	0	0	0	0	934	543	
8	0	0	0	0	934	543	
9	0	0	0	0	934	543	
10	0	0	0	0	934	543	
11	0	0	0	0	934	545	
12	0	0	0	0	934	548	
13	0	0	0	0	934	552	
14	0	0	0	0	934	560	
15	0	0	0	0	934	568	
0	0	0	0	0	934	575	
1	0	0	0	0	934	575	
2	0	0	0	0	934	563	
3	0	0	0	0	934	545	
4	0	0	0	0	934	534	
5	0	0	0	0	934	527	
6	0	0	0	0	934	521	
7	0	0	0	0	934	519	
8	0	0	0	0	934	519	
9	0	0	0	0	934	518	
10	0	0	0	0	934	518	
11	0	0	0	0	934	518	
12	0	0	0	0	934	518	
13	0	0	0	0	934	519	
14	0	0	0	0	934	519	
15	0	0	0	0	934	519	
0	0	0	0	0	934	519	
1	0	0	0	0	934	521	
2	0	0	0	0	934	522	
3	0	0	0	0	934	523	
4	0	0	0	0	934	524	
5	0	0	0	0	934	524	
6	0	0	0	0	934	524	
7	0	0	0	0	934	524	
8	0	0	0	0	934	524	
9	0	0	0	0	934	524	
10	0	0	0	0	934	524	
11	0	0	0	0	934	524	
12	0	0	0	0	935	524	
13	0	0	0	0	935	523	
14	0	0	0	0	935	524	
15	0	0	0	0	935	524	
0	0	0	0	0	935	521	
1	0	0	0	0	935	519	
2	0	0	0	0	935	534	
3	0	0	0	0	935	537	
4	0	0	0	0	935	534	
5	0	0	0	0	935	531	
6	0	0	0	0	935	519	
7	0	0	0	0	935	523	
8	0	0	0	0	935	523	
9	0	0	0	0	935	524	
10	0	0	0	0	935	526	
11	0	0	0	0	935	524	
12	0	0	0	0	935	524	
13	0	0	0	0	935	508	
14	0	0	0	0	935	455	
15	0	0	0	0	935	536	
0	0	0	0	0	935	768	
1	0	0	0	0	935	500	
2	0	0	0	0	935	393	
3	0	0	0	0	935	462	
4	0	0	0	0	935	513	
5	0	0	0	0	935	542	
6	0	0	0	0	935	529	
7	0	0	0	0	935	537	
8	0	0	0	0	935	540	
9	0	0	0	0	935	543	
10	0	0	0	0	935	543	
11	0	0	0	0	935	544	
12	0	0	0	0	935	547	
13	0	0	0	0	935	547	
14	0	0	0	0	935	547	
15	0	0	0	0	935	547	
0	0	0	0	0	935	550	
1	0	0	0	0	935	551	
2	0	0	0	0	935	553	
3	0	0	0	0	935	556	
4	0	0	0	0	935	563	
5	0	0	0	0	935	569	
6	0	0	0	0	935	577	
7	0	0	0	0	935	583	
8	0	0	0	0	935	583	
9	0	0	0	0	935	571	
10	0	0	0	0	935	555	
11	0	0	0	0	935	540	
12	0	0	0	0	935	531	
13	0	0	0	0	935	526	
14	0	0	0	0	935	523	
15	0	0	0	0	935	521	
0	0	0	0	0	935	519	
1	0	0	0	0	935	519	
2	0	0	0	0	935	519	
3	0	0	0	0	935	518	
4	0	0	0	0	935	519	
5	0	0	0	0	935	519	
6	0	0	0	0	935	520	
7	0	0	0	0	935	521	
8	0	0	0	0	935	523	
9	0	0	0	0	935	524	
10	0	0	0	0	935	525	
11	0	0	0	0	935	526	
12	0	0	0	0	935	527	
13	0	0	0	0	935	527	
14	0	0	0	0	935	527	
15	0	0	0	0	935	527	
0	0	0	0	0	935	526	
1	0	0	0	0	935	526	
2	0	0	0	0	935	527	
3	0	0	0	0	935	524	
4	0	0	0	0	935	523	
5	0	0	0	0	935	532	
6	0	0	0	0	935	540	
7	0	0	0	0	935	535	
8	0	0	0	0	935	532	
9	0	0	0	0	935	523	
10	0	0	0	0	935	524	
11	0	0	0	0	935	524	
12	0	0	0	0	935	524	
13	0	0	0	0	935	526	
14	0	0	0	0	935	527	
15	0	0	0	0	935	527	
0	0	0	0	0	935	519	
1	0	0	0	0	935	472	
2	0	0	0	0	935	504	
3	0	0	0	0	935	721	
4	0	0	0	0	935	583	
5	0	0	0	0	935	376	
6	0	0	0	0	935	449	
7	0	0	0	0	935	480	
8	0	0	0	0	935	540	
9	0	0	0	0	935	527	
10	0	0	0	0	935	531	
11	0	0	0	0	935	535	
12	0	0	0	0	935	536	
13	0	0	0	0	935	537	
14	0	0	0	0	935	539	
15	0	0	0	0	935	541	
0	0	0	0	0	935	543	
1	0	0	0	0	935	545	
2	0	0	0	0	935	547	
3	0	0	0	0	935	548	
4	0	0	0	0	935	551	
5	0	0	0	0	935	553	
6	0	0	0	0	935	559	
7	0	0	0	0	935	563	
8	0	0	0	0	935	569	
9	0	0	0	0	935	575	
10	0	0	0	0	935	582	
11	0	0	0	0	935	582	
12	0	0	0	0	935	568	
13	0	0	0	0	935	551	
14	0	0	0	0	935	536	
15	0	0	0	0	935	527	
0	0	0	0	0	935	523	
1	0	0	0	0	935	521	
2	0	0	0	0	935	520	
3	0	0	0	0	935	519	
4	0	0	0	0	935	519	
5	0	0	0	0	935	519	
6	0	0	0	0	935	519	
7	0	0	0	0	935	518	
8	0	0	0	0	935	519	
9	0	0	0	0	935	519	
10	0	0	0	0	935	519	
11	0	0	0	0	935	522	
12	0	0	0	0	935	524	
13	0	0	0	0	935	523	
14	0	0	0	0	935	524	
15	0	0	0	0	935	524	
0	0	0	0	0	935	524	
1	0	0	0	0	935	524	
2	0	0	0	0	935	526	
3	0	0	0	0	935	524	
4	0	0	0	0	935	526	
5	0	0	0	0	935	525	
6	0	0	0	0	935	527	
7	0	0	0	0	935	527	
8	0	0	0	0	935	523	
9	0	0	0	0	935	524	
10	0	0	0	0	935	539	
11	0	0	0	0	935	537	
12	0	0	0	0	935	535	
13	0	0	0	0	935	527	
14	0	0	0	0	935	521	
15	0	0	0	0	935	524	
0	0	0	0	0	935	525	
1	0	0	0	0	935	524	
2	0	0	0	0	935	524	
3	0	0	0	0	935	526	
4	0	0	0	0	935	524	
5	0	0	0	0	935	497	
6	0	0	0	0	935	455	
7	0	0	0	0	935	588	
8	0	0	0	0	935	771	
9	0	0	0	0	935	440	
10	0	0	0	0	935	422	
11	0	0	0	0	935	468	
12	0	0	0	0	935	528	
13	0	0	0	0	935	529	
14	0	0	0	0	935	527	
15	0	0	0	0	935	532	
0	0	0	0	0	935	535	
1	0	0	0	0	935	536	
2	0	0	0	0	935	537	
3	0	0	0	0	935	540	
4	0	0	0	0	935	540	
5	0	0	0	0	935	542	
6	0	0	0	0	935	543	
7	0	0	0	0	935	543	
8	0	0	0	0	935	543	
9	0	0	0	0	935	544	
10	0	0	0	0	935	545	
11	0	0	0	0	935	551	
12	0	0	0	0	935	556	
13	0	0	0	0	935	563	
14	0	0	0	0	935	569	
15	0	0	0	0	935	575	
0	0	0	0	0	935	572	
1	0	0	0	0	934	559	
2	0	0	0	0	934	543	
3	0	0	0	0	934	531	
4	0	0	0	0	934	524	
5	0	0	0	0	934	519	
6	0	0	0	0	934	519	
7	0	0	0	0	934	519	
8	0	0	0	0	934	518	
9	0	0	0	0	934	518	
10	0	0	0	0	934	516	
11	0	0	0	0	934	516	
12	0	0	0	0	934	515	
13	0	0	0	0	934	516	
14	0	0	0	0	934	516	
15	0	0	0	0	934	518	
0	0	0	0	0	934	518	
1	0	0	0	0	934	519	
2	0	0	0	0	934	520	
3	0	0	0	0	934	521	
4	0	0	0	0	934	520	
5	0	0	0	0	934	521	
6	0	0	0	0	934	519	
7	0	0	0	0	934	519	
8	0	0	0	0	934	519	
9	0	0	0	0	934	519	
10	0	0	0	0	934	519	
11	0	0	0	0	934	519	
12	0	0	0	0	934	515	
13	0	0	0	0	934	513	
14	0	0	0	0	934	527	
15	0	0	0	0	934	532	
0	0	0	0	0	934	527	
1	0	0	0	0	934	526	
2	0	0	0	0	934	515	
3	0	0	0	0	934	518	
4	0	0	0	0	934	516	
5	0	0	0	0	934	515	
6	0	0	0	0	934	515	
7	0	0	0	0	934	518	
8	0	0	0	0	934	518	
9	0	0	0	0	934	504	
10	0	0	0	0	934	449	
11	0	0	0	0	934	525	
12	0	0	0	0	934	774	
13	0	0	0	0	934	526	
14	0	0	0	0	934	396	
15	0	0	0	0	933	455	
0	0	0	0	0	933	510	
1	0	0	0	0	934	529	
2	0	0	0	0	933	519	
3	0	0	0	0	933	526	
4	0	0	0	0	933	529	
5	0	0	0	0	933	531	
6	0	0	0	0	933	534	
7	0	0	0	0	933	536	
8	0	0	0	0	932	536	
9	0	0	0	0	932	537	
10	0	0	0	0	932	540	
11	0	0	0	0	932	541	
12	0	0	0	0	932	540	
13	0	0	0	0	932	542	
14	0	0	0	0	932	543	
15	0	0	0	0	932	545	
0	0	0	0	0	932	551	
1	0	0	0	0	932	558	
2	0	0	0	0	932	566	
3	0	0	0	0	932	572	
4	0	0	0	0	932	572	
5	0	0	0	0	932	560	
6	0	0	0	0	932	543	
7	0	0	0	0	932	531	
8	0	0	0	0	932	524	
9	0	0	0	0	932	519	
10	0	0	0	0	932	515	
11	0	0	0	0	932	515	
12	0	0	0	0	932	515	
13	0	0	0	0	932	513	
14	0	0	0	0	932	513	
15	0	0	0	0	932	512	
0	0	0	0	0	932	513	
1	0	0	0	0	932	513	
2	0	0	0	0	932	513	
3	0	0	0	0	932	515	
4	0	0	0	0	932	514	
5	0	0	0	0	932	515	
6	0	0	0	0	932	518	
7	0	0	0	0	932	519	
8	0	0	0	0	932	519	
9	0	0	0	0	932	518	
10	0	0	0	0	932	516	
11	0	0	0	0	932	518	
12	0	0	0	0	932	519	
13	0	0	0	0	932	519	
14	0	0	0	0	932	519	
15	0	0	0	0	932	519	
0	0	0	0	0	932	521	
1	0	0	0	0	932	519	
2	0	0	0	0	932	519	
3	0	0	0	0	932	536	
4	0	0	0	0	932	534	
5	0	0	0	0	932	531	
6	0	0	0	0	932	527	
7	0	0	0	0	931	519	
8	0	0	0	0	932	520	
9	0	0	0	0	931	519	
10	0	0	0	0	931	519	
11	0	0	0	0	931	523	
12	0	0	0	0	931	523	
13	0	0	0	0	931	523	
14	0	0	0	0	931	503	
15	0	0	0	0	931	451	
0	0	0	0	0	931	555	
1	0	0	0	0	931	787	
2	0	0	0	0	931	483	
3	0	0	0	0	931	407	
4	0	0	0	0	931	463	
5	0	0	0	0	931	519	
6	0	0	0	0	931	531	
7	0	0	0	0	931	524	
8	0	0	0	0	931	531	
9	0	0	0	0	931	532	
10	0	0	0	0	931	535	
11	0	0	0	0	931	536	
12	0	0	0	0	931	536	
13	0	0	0	0	931	539	
14	0	0	0	0	931	540	
15	0	0	0	0	931	540	
0	0	0	0	0	931	542	
1	0	0	0	0	931	543	
2	0	0	0	0	931	545	
3	0	0	0	0	931	547	
4	0	0	0	0	932	551	
5	0	0	0	0	931	558	
6	0	0	0	0	931	563	
7	0	0	0	0	931	572	
8	0	0	0	0	932	579	
9	0	0	0	0	932	575	
10	0	0	0	0	931	563	
11	0	0	0	0	931	547	
12	0	0	0	0	932	536	
13	0	0	0	0	932	529	
14	0	0	0	0	932	527	
15	0	0	0	0	932	523	
0	0	0	0	0	932	521	
1	0	0	0	0	932	519	
2	0	0	0	0	932	519	
3	0	0	0	0	932	519	
4	0	0	0	0	932	519	
5	0	0	0	0	932	519	
6	0	0	0	0	932	519	
7	0	0	0	0	932	520	
8	0	0	0	0	932	523	
9	0	0	0	0	932	524	
10	0	0	0	0	932	524	
11	0	0	0	0	932	526	
12	0	0	0	0	932	527	
13	0	0	0	0	932	527	
14	0	0	0	0	932	527	
15	0	0	0	0	932	527	
0	0	0	0	0	932	529	
1	0	0	0	0	932	527	
2	0	0	0	0	932	527	
3	0	0	0	0	932	527	
4	0	0	0	0	932	527	
5	0	0	0	0	932	526	
6	0	0	0	0	932	531	
7	0	0	0	0	932	543	
8	0	0	0	0	932	540	
9	0	0	0	0	932	539	
10	0	0	0	0	932	529	
11	0	0	0	0	932	528	
12	0	0	0	0	932	529	
13	0	0	0	0	932	527	
14	0	0	0	0	932	529	
15	0	0	0	0	932	527	
0	0	0	0	0	932	527	
1	0	0	0	0	932	527	
2	0	0	0	0	932	493	
3	0	0	0	0	932	472	
4	0	0	0	0	932	632	
5	0	0	0	0	932	724	
6	0	0	0	0	932	393	
7	0	0	0	0	932	432	
8	0	0	0	0	932	462	
9	0	0	0	0	932	531	
10	0	0	0	0	932	536	
11	0	0	0	0	932	531	
12	0	0	0	0	932	539	
13	0	0	0	0	932	542	
14	0	0	0	0	932	543	
15	0	0	0	0	932	543	
0	0	0	0	0	932	545	
1	0	0	0	0	932	545	
2	0	0	0	0	932	548	
3	0	0	0	0	932	550	
4	0	0	0	0	932	550	
5	0	0	0	0	932	551	
6	0	0	0	0	932	553	
7	0	0	0	0	932	556	
8	0	0	0	0	932	561	
9	0	0	0	0	932	568	
10	0	0	0	0	932	575	
11	0	0	0	0	932	579	
12	0	0	0	0	932	583	
13	0	0	0	0	932	572	
14	0	0	0	0	932	556	
15	0	0	0	0	932	539	
0	0	0	0	0	932	527	
1	0	0	0	0	932	523	
2	0	0	0	0	932	519	
3	0	0	0	0	932	518	
4	0	0	0	0	932	515	
5	0	0	0	0	932	515	
6	0	0	0	0	932	513	
7	0	0	0	0	932	515	
8	0	0	0	0	932	515	
9	0	0	0	0	932	517	
10	0	0	0	0	932	519	
11	0	0	0	0	932	519	
12	0	0	0	0	932	521	
13	0	0	0	0	932	524	
14	0	0	0	0	932	524	
15	0	0	0	0	932	524	
0	0	0	0	0	932	524	
1	0	0	0	0	932	526	
2	0	0	0	0	932	526	
3	0	0	0	0	932	526	
4	0	0	0	0	932	526	
5	0	0	0	0	932	527	
6	0	0	0	0	932	526	
7	0	0	0	0	932	526	
8	0	0	0	0	932	524	
9	0	0	0	0	932	524	
10	0	0	0	0	932	524	
11	0	0	0	0	932	519	
12	0	0	0	0	932	529	
13	0	0	0	0	932	536	
14	0	0	0	0	932	533	
15	0	0	0	0	932	531	
0	0	0	0	0	931	523	
1	0	0	0	0	931	523	
2	0	0	0	0	931	523	
3	0	0	0	0	931	521	
4	0	0	0	0	931	523	
5	0	0	0	0	931	521	
6	0	0	0	0	931	523	
7	0	0	0	0	931	518	
8	0	0	0	0	931	464	
9	0	0	0	0	931	487	
10	0	0	0	0	931	723	
11	0	0	0	0	931	637	
12	0	0	0	0	931	385	
13	0	0	0	0	931	451	
14	0	0	0	0	931	495	
15	0	0	0	0	931	539	
0	0	0	0	0	931	526	
1	0	0	0	0	931	531	
2	0	0	0	0	931	536	
3	0	0	0	0	931	537	
4	0	0	0	0	931	539	
5	0	0	0	0	931	540	
6	0	0	0	0	931	540	
7	0	0	0	0	931	543	
8	0	0	0	0	931	543	
9	0	0	0	0	931	543	
10	0	0	0	0	931	543	
11	0	0	0	0	931	545	
12	0	0	0	0	931	547	
13	0	0	0	0	931	548	
14	0	0	0	0	931	556	
15	0	0	0	0	931	561	
0	0	0	0	0	931	572	
1	0	0	0	0	931	579	
2	0	0	0	0	931	580	
3	0	0	0	0	931	572	
4	0	0	0	0	931	553	
5	0	0	0	0	931	542	
6	0	0	0	0	931	531	
7	0	0	0	0	931	526	
8	0	0	0	0	931	524	
9	0	0	0	0	931	521	
10	0	0	0	0	931	519	
11	0	0	0	0	931	519	
12	0	0	0	0	931	519	
13	0	0	0	0	931	519	
14	0	0	0	0	931	519	
15	0	0	0	0	931	519	
0	0	0	0	0	931	519	
1	0	0	0	0	931	521	
2	0	0	0	0	931	524	
3	0	0	0	0	931	524	
4	0	0	0	0	931	524	
5	0	0	0	0	931	524	
6	0	0	0	0	931	526	
7	0	0	0	0	931	524	
8	0	0	0	0	931	527	
9	0	0	0	0	931	527	
10	0	0	0	0	931	527	
11	0	0	0	0	931	526	
12	0	0	0	0	931	526	
13	0	0	0	0	931	527	
14	0	0	0	0	931	525	
15	0	0	0	0	931	526	
0	0	0	0	0	931	524	
1	0	0	0	0	931	524	
2	0	0	0	0	931	537	
3	0	0	0	0	931	537	
4	0	0	0	0	931	536	
5	0	0	0	0	931	529	
6	0	0	0	0	931	524	
7	0	0	0	0	931	524	
8	0	0	0	0	931	524	
9	0	0	0	0	931	525	
10	0	0	0	0	931	524	
11	0	0	0	0	931	524	
12	0	0	0	0	931	524	
13	0	0	0	0	931	504	
14	0	0	0	0	931	451	
15	0	0	0	0	931	550	
0	0	0	0	0	931	792	
1	0	0	0	0	931	496	
2	0	0	0	0	931	405	
3	0	0	0	0	931	462	
4	0	0	0	0	931	520	
5	0	0	0	0	931	534	
6	0	0	0	0	931	524	
7	0	0	0	0	931	531	
8	0	0	0	0	931	534	
9	0	0	0	0	931	536	
10	0	0	0	0	931	536	
11	0	0	0	0	931	536	
12	0	0	0	0	931	537	
13	0	0	0	0	931	539	
14	0	0	0	0	931	540	
15	0	0	0	0	931	540	
0	0	0	0	0	931	540	
1	0	0	0	0	931	543	
2	0	0	0	0	931	545	
3	0	0	0	0	931	550	
4	0	0	0	0	931	556	
5	0	0	0	0	931	561	
6	0	0	0	0	931	571	
7	0	0	0	0	931	575	
8	0	0	0	0	931	574	
9	0	0	0	0	931	561	
10	0	0	0	0	931	545	
11	0	0	0	0	931	535	
12	0	0	0	0	931	527	
13	0	0	0	0	931	521	
14	0	0	0	0	931	519	
15	0	0	0	0	931	519	
0	0	0	0	0	931	519	
1	0	0	0	0	931	519	
2	0	0	0	0	931	519	
3	0	0	0	0	931	519	
4	0	0	0	0	931	519	
5	0	0	0	0	931	519	
6	0	0	0	0	931	519	
7	0	0	0	0	931	519	
8	0	0	0	0	931	519	
9	0	0	0	0	931	523	
10	0	0	0	0	931	524	
11	0	0	0	0	931	523	
12	0	0	0	0	931	524	
13	0	0	0	0	931	527	
14	0	0	0	0	931	527	
15	0	0	0	0	930	527	
0	0	0	0	0	930	527	
1	0	0	0	0	930	527	
2	0	0	0	0	930	527	
3	0	0	0	0	930	527	
4	0	0	0	0	930	527	
5	0	0	0	0	930	526	
6	0	0	0	0	930	523	
7	0	0	0	0	930	535	
8	0	0	0	0	930	543	
9	0	0	0	0	930	539	
10	0	0	0	0	930	537	
11	0	0	0	0	930	527	
12	0	0	0	0	930	527	
13	0	0	0	0	930	527	
14	0	0	0	0	930	527	
15	0	0	0	0	930	527	
0	0	0	0	0	930	528	
1	0	0	0	0	930	527	
2	0	0	0	0	930	523	
3	0	0	0	0	930	471	
4	0	0	0	0	930	487	
5	0	0	0	0	930	721	
6	0	0	0	0	930	652	
7	0	0	0	0	930	379	
8	0	0	0	0	930	448	
9	0	0	0	0	930	487	
10	0	0	0	0	930	541	
11	0	0	0	0	930	527	
12	0	0	0	0	930	534	
13	0	0	0	0	930	536	
14	0	0	0	0	930	537	
15	0	0	0	0	929	540	
0	0	0	0	0	929	541	
1	0	0	0	0	930	542	
2	0	0	0	0	930	543	
3	0	0	0	0	930	545	
4	0	0	0	0	930	545	
5	0	0	0	0	930	547	
6	0	0	0	0	930	547	
7	0	0	0	0	930	548	
8	0	0	0	0	930	553	
9	0	0	0	0	930	559	
10	0	0	0	0	929	566	
11	0	0	0	0	930	574	
12	0	0	0	0	929	582	
13	0	0	0	0	929	583	
14	0	0	0	0	929	572	
15	0	0	0	0	929	553	
0	0	0	0	0	929	537	
1	0	0	0	0	929	528	
2	0	0	0	0	930	524	
3	0	0	0	0	929	519	
4	0	0	0	0	929	518	
5	0	0	0	0	929	518	
6	0	0	0	0	929	517	
7	0	0	0	0	929	515	
8	0	0	0	0	929	515	
9	0	0	0	0	929	515	
10	0	0	0	0	929	515	
11	0	0	0	0	929	518	
12	0	0	0	0	929	519	
13	0	0	0	0	929	519	
14	0	0	0	0	929	519	
15	0	0	0	0	929	521	
0	0	0	0	0	929	521	
1	0	0	0	0	929	521	
2	0	0	0	0	929	520	
3	0	0	0	0	929	520	
4	0	0	0	0	929	519	
5	0	0	0	0	929	521	
6	0	0	0	0	929	524	
7	0	0	0	0	929	521	
8	0	0	0	0	929	521	
9	0	0	0	0	929	521	
10	0	0	0	0	929	519	
11	0	0	0	0	929	531	
12	0	0	0	0	929	540	
13	0	0	0	0	929	534	
14	0	0	0	0	929	534	
15	0	0	0	0	929	524	
0	0	0	0	0	929	524	
1	0	0	0	0	929	524	
2	0	0	0	0	929	523	
3	0	0	0	0	929	524	
4	0	0	0	0	929	525	
5	0	0	0	0	929	524	
6	0	0	0	0	929	519	
7	0	0	0	0	929	473	
8	0	0	0	0	929	497	
9	0	0	0	0	929	704	
10	0	0	0	0	929	600	
11	0	0	0	0	929	371	
12	0	0	0	0	929	446	
13	0	0	0	0	929	467	
14	0	0	0	0	929	536	
15	0	0	0	0	929	529	
0	0	0	0	0	929	532	
1	0	0	0	0	929	537	
2	0	0	0	0	929	537	
3	0	0	0	0	929	540	
4	0	0	0	0	929	542	
5	0	0	0	0	929	543	
6	0	0	0	0	929	545	
7	0	0	0	0	929	547	
8	0	0	0	0	929	547	
9	0	0	0	0	929	551	
10	0	0	0	0	929	551	
11	0	0	0	0	929	553	
12	0	0	0	0	929	558	
13	0	0	0	0	929	563	
14	0	0	0	0	929	571	
15	0	0	0	0	929	575	
0	0	0	0	0	929	583	
1	0	0	0	0	929	579	
2	0	0	0	0	929	565	
3	0	0	0	0	929	545	
4	0	0	0	0	929	531	
5	0	0	0	0	929	521	
6	0	0	0	0	929	517	
7	0	0	0	0	929	515	
8	0	0	0	0	929	513	
